Date,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
21-05-2009,44.51431352,20.76437842,15.66649587,34.03686288,27.0732453,45.36355193,14.400928,17.2877222,20.25703346,,51.19308898,121.3783066,18.09596071,79.51553607,11.18953169,41.18777189,27.99052591,41.27343392,18.26106789,15.67862002,11.29934797,10.34482548,38.83939299,31.20518976,40.57288817,23.56490923,16.89058114,15.43875298,38.68990884,24.39435143
22-05-2009,44.1364732,20.11952195,15.45454779,33.76167457,26.13627029,45.34244278,14.24180173,17.51733634,20.66688304,,51.5224494,120.6615056,18.07224386,78.79632338,11.09370566,41.02299084,27.59753572,42.30360223,18.29602399,15.62324649,11.53259644,10.43550838,38.84671841,31.64536372,40.79669449,23.02218101,16.68784783,15.31529886,38.80020384,24.22227169
26-05-2009,45.58486112,21.12549804,16.49914906,34.7209024,26.66189042,46.20088133,14.71122424,17.48400525,21.39938016,,52.25602488,125.7056609,18.81537199,81.21689941,11.41066868,41.39000317,29.30584003,43.607988,18.56868159,16.08996626,11.91987692,10.47736202,39.39612514,32.54929239,42.15551856,23.80125862,17.16282302,15.55288981,39.39106989,25.18919593
27-05-2009,44.11285818,20.20550281,16.78553129,34.25701353,26.69997883,45.43391574,14.49640377,17.26920493,20.81512651,,51.1257198,123.9003843,18.44380792,79.60060423,11.39592621,40.61103822,27.79804092,42.85203716,18.61762013,15.92384566,11.97268789,10.22624016,37.93104053,30.59209031,41.1164178,24.06386905,16.76894116,15.35489736,38.85535134,24.68934526
28-05-2009,44.51431352,20.89334971,17.04037363,34.84670277,26.34956542,46.30642706,14.72713687,17.36919819,20.91976895,,51.82186797,128.0065037,17.94575396,80.96169491,11.58757827,40.8432297,29.39406231,43.08178692,18.71549722,16.17698181,12.1267199,10.24716698,38.5243998,31.00868352,41.86776758,23.80125862,16.95429733,15.48999809,39.03655026,24.75489945
29-05-2009,44.94725557,21.36624446,17.13373171,35.2634165,27.01230384,46.91155587,14.71918056,18.20617874,21.12033364,,51.91169353,127.9357085,18.30941241,82.1913166,11.58757827,41.3151027,29.59456751,43.71915725,19.28178608,16.52504401,12.5536086,10.59594734,38.0482473,31.95977369,42.05160848,23.28479144,16.94850495,15.77184618,39.18623632,24.41073997
01-06-2009,46.67115206,22.3464263,17.58033661,37.50423561,28.60439958,48.69879679,15.51481194,18.15433039,21.82667015,,53.71569038,127.7233231,19.09997426,83.80761178,12.16253444,41.77948565,28.96097108,44.35652757,19.24682997,16.92847974,13.03990966,10.29599623,39.08845737,32.94230485,44.1777685,24.07262273,16.94271257,15.52726726,39.85588451,25.51696686
02-06-2009,47.19855418,21.24587125,17.59799895,38.68361409,28.52822275,48.79730613,15.60233139,18.39135143,21.91387219,,54.58400422,126.6613956,19.36876529,82.61665744,11.93402622,42.1015577,27.66971759,44.74932555,19.36568072,16.92847974,12.72524427,10.44945959,39.34484718,33.78335153,44.42555407,24.59784359,17.12806874,15.5622071,39.33592239,25.91029197
03-06-2009,46.8364572,21.04811527,17.78219192,38.03102466,27.92642579,48.03034054,15.40342354,18.18025456,21.87027117,,53.95522523,125.7941549,19.26599225,82.35371947,11.74974539,42.06410746,27.25266678,45.20141381,19.2887773,17.18952639,12.80005982,10.38667913,39.41810141,33.56326455,43.7141697,24.07262273,17.1396535,15.89297097,40.08435272,25.63168668
04-06-2009,47.11196577,21.71016791,18.13417714,39.76077976,28.96243068,49.10690692,15.65006927,18.42838596,21.92259239,,54.628917,132.2719123,19.42410462,82.22998395,11.88979882,41.82442593,28.35143527,45.01613174,18.84833041,17.26863144,12.71644244,10.21228895,39.08113195,34.28640749,44.06586534,23.87128807,17.12806874,16.19345364,40.0764745,25.34488712
05-06-2009,47.96997818,21.45222532,18.25150554,41.39618459,29.30522641,48.81137889,15.80919555,18.30987544,21.75690852,,54.62143154,131.8648401,19.10787988,82.9337297,11.73500293,41.89183636,27.70981863,44.73963823,18.48668073,17.51385708,12.88219378,10.12160605,38.95659976,34.38859073,45.07299377,23.72247549,16.94271257,16.13754989,40.23403878,25.26294439
08-06-2009,47.77318634,22.05409136,18.14805469,41.53771,29.38140324,48.95914291,15.80919555,18.28765472,22.08827626,,54.77114082,131.28078,19.416199,83.12706645,11.73500293,41.66713493,28.38351611,43.88026653,18.38740434,17.44266254,12.81810326,9.98209391,38.92729807,34.75802244,45.1529246,22.80333898,16.96008971,16.25867469,40.02920522,25.64807523
09-06-2009,47.49767777,23.15464641,18.00549437,41.16030889,29.1300197,49.38836218,15.97627814,18.18025456,22.08827626,,54.7337135,132.1303219,19.42805743,83.62974198,12.10356458,41.71956527,28.2792534,44.14928723,18.23848977,17.46639405,12.96396443,9.85653298,38.39254218,34.85298972,44.37759557,22.74206322,17.04118303,15.98614389,39.87164094,25.49238404
10-06-2009,47.59213785,22.94829234,17.69388022,41.12099627,28.65772336,49.40947133,15.87284606,17.92841971,21.88771158,,55.27266692,129.802931,19.4599721,83.79214484,12.13304951,41.68960508,27.94240467,43.61124582,18.14630456,17.83818776,12.60815157,9.800728122,38.15080322,34.63931335,44.3616094,22.52322119,17.10489922,16.13522057,39.43833917,25.39405276
11-06-2009,47.68659794,22.03689519,17.65603235,39.83154247,28.65010568,50.59158343,15.99219077,18.14322002,22.00107423,,55.42986166,128.4489735,19.33231341,84.60415917,12.05196595,41.98171693,28.02260675,43.0956228,18.57177477,18.05968189,12.5131208,10.20531334,38.09952526,34.48103456,44.40157482,21.05260279,17.23233158,15.5412432,38.85535134,25.34488712
12-06-2009,48.01720822,21.63278514,17.28007682,40.44481928,28.74151787,51.13338481,15.8410208,18.25899603,21.85283076,,55.22775413,128.8825938,19.26848406,83.68387627,12.02248102,41.98920698,28.1749907,43.61124582,18.4937719,18.45520712,12.51091079,10.29599623,38.49509811,34.1882188,44.63337422,21.19266168,17.33080205,14.99152296,39.26501846,25.54974395
15-06-2009,46.6868954,21.69297174,17.1690564,38.93521483,27.51507091,50.01460014,15.40342354,17.96768867,21.14649425,,54.50166411,126.5552029,19.02912401,83.22760155,11.77923033,41.00801074,27.26870719,43.17782357,17.69956083,18.52640166,12.36283959,9.85653298,37.60139649,33.68172667,43.73814895,20.57990401,17.22074682,15.00782823,38.17782493,24.96795055
16-06-2009,45.97844479,21.22867508,17.20185788,38.39270073,27.08848066,49.17023435,15.18064676,17.86311679,20.48375876,,53.61837935,127.5728833,18.51051057,82.99559746,11.69077553,40.91064012,26.86769679,42.64725495,17.32372881,18.55013317,12.22802851,9.877459801,36.70036946,33.53136182,43.62624579,21.02634174,17.1106916,14.54895159,38.01238244,24.90239637
17-06-2009,46.47436022,20.59241669,17.10471501,38.17255008,26.50953676,48.43141429,15.27612252,17.90046389,20.64944263,,53.4611846,123.6526012,18.86955064,82.74812643,11.89717005,41.34506289,26.25014078,42.87143887,17.5648286,18.73207478,12.07332726,10.1704353,36.63444065,33.64215697,43.70617662,21.02634174,17.24970873,14.29039674,38.25660707,25.15641884
18-06-2009,46.6868954,20.72138799,17.14256289,38.49491353,25.96106358,48.14995903,15.10903993,18.50548687,20.68432345,,53.47615553,126.625998,18.63019059,82.22998395,11.69814676,41.7869757,27.40505073,43.46178987,18.18885158,18.5896857,12.44240023,10.40760595,37.48418973,33.65798485,43.90600369,22.27811812,17.42927252,14.30437267,38.35114564,25.99223471
19-06-2009,46.73412545,21.18568465,17.59673735,38.08606232,25.63350322,47.88961291,15.05334574,18.22911835,20.51863958,,53.18422243,126.6613956,18.76582795,81.88971128,11.80134403,42.01167713,28.07072799,43.46926267,18.373222,19.04058446,12.53080095,10.46341081,37.0959423,33.30185757,43.32250864,22.26061076,17.18020016,14.29505538,37.94935673,25.75460078
22-06-2009,45.23850748,19.97335448,17.33054065,36.87523375,24.65082211,46.27124515,14.64757373,17.92287215,19.75998184,,51.52993487,121.2455657,18.55040391,80.83022593,11.55809334,41.56227427,26.36242369,42.74440132,17.85556658,18.4156546,12.21255838,10.31692306,37.03733892,32.49463574,42.02762923,21.49904052,17.38872585,14.26477418,38.28024172,24.28782587
23-06-2009,44.91576887,20.11092386,16.90664448,34.49288923,25.13835382,46.41197278,14.77487475,17.85191266,19.95182633,,51.61227497,124.9446129,18.25519318,80.76835817,11.65391937,41.20275198,26.92383825,42.41559823,17.80592839,18.46311762,11.83243532,10.27506941,37.0300135,32.4471521,41.43614111,21.48153315,17.67834487,14.59786737,38.09116458,24.29602015
24-06-2009,45.24637916,19.71541189,17.18545714,32.48794581,25.44306114,46.24309962,14.80670001,17.73987137,19.96926674,,51.23800177,126.2366246,18.09561981,80.54408755,11.86768512,41.53980412,26.83561596,42.07184955,18.04702817,18.56595418,11.71751439,10.2680938,37.0300135,32.25721755,40.61285358,21.71788254,17.84053152,14.22983434,38.217216,24.58281971
25-06-2009,46.36415679,21.01372292,17.64467799,33.43931112,26.27338859,47.0522835,15.14086519,17.87058621,20.53607998,,52.30842313,127.811817,18.80572129,82.02118027,12.02248102,42.14649798,27.38099011,42.93869405,18.84123924,18.81909033,11.3329713,10.69360584,37.8577863,32.37592664,41.58800968,21.8754488,18.00851055,14.43015612,38.7214217,24.58281971
26-06-2009,46.64753704,20.42905305,17.97016969,32.92824711,26.32671237,46.4049364,15.04538942,17.97515809,20.43143754,,51.68712961,129.8560273,18.83763597,81.72730842,12.00773855,42.39366955,27.62961655,42.59494537,19.14615956,18.47102813,11.23573051,10.59594734,37.90906426,32.35218483,41.20434171,21.68286782,17.95058675,14.86573952,38.31175457,24.41893425
29-06-2009,47.19855418,20.63540712,17.91087469,33.5336614,26.46383066,47.05931988,15.10903993,18.03491344,20.63200223,,52.83240562,132.1745689,19.04508134,81.84331047,12.07407965,42.66331127,27.74991967,42.76681971,19.74890902,18.87446386,11.43684213,10.64477659,38.26068457,32.45506604,41.93970532,21.98924665,18.16490482,14.67007639,38.41417135,24.4926827
30-06-2009,47.30875761,20.13671812,17.96890809,33.41572355,25.16882455,46.61602785,14.83852526,17.92287215,20.3442355,,52.33087952,130.475485,18.8535933,80.75289123,12.19939061,42.54347051,27.35692948,42.96111244,19.82691189,18.80326932,11.44347219,10.46341081,37.43291176,32.47880786,41.5320581,21.86669512,17.79998486,14.50236513,38.16206851,24.09116332
01-07-2009,47.81254471,19.92876578,18.01937192,33.20343542,25.2830898,46.80601015,14.95786997,18.36730261,20.44887795,,52.81743469,130.3692923,18.91742265,81.07769696,12.56058102,42.74570179,27.12434345,43.50662665,19.89073243,19.01685294,11.58491333,10.39365473,38.09219984,32.55003331,41.78783675,22.02426138,17.85211628,14.16228397,38.10692101,24.04199768
02-07-2009,47.39534602,19.36556153,17.66486352,32.15771984,24.23184955,45.38466107,14.71918056,18.26273074,19.92566572,,51.25297269,127.1835099,18.21529984,78.67258786,12.32470157,41.92179655,26.16049352,42.95363964,19.15325073,18.48684914,11.29098096,10.11463045,37.32303042,31.1255242,40.25316486,20.98257334,17.50457346,14.07376969,37.69725388,23.56672983
06-07-2009,47.757443,20.37932918,17.48697852,31.89039405,24.14805504,45.13135134,14.7430495,18.30007783,20.13495061,,50.97601052,129.6082443,18.25519318,78.61072011,12.19201937,42.40864965,26.18458977,43.33475231,19.7772737,18.35237056,11.47220242,10.1634597,38.21673203,31.60827451,40.68479133,21.08761751,17.58566679,14.13200277,37.60271531,24.18130032
07-07-2009,46.25395336,19.60817259,17.08200629,30.69529053,23.07396174,44.11811239,14.5123164,18.16562828,19.6466192,,49.82324905,126.1392813,17.8722171,77.48163352,11.97825362,42.11653779,26.35326351,42.44548942,19.58581211,17.82236676,11.31750117,10.17741091,38.02627103,30.89601995,39.50980816,22.03301506,17.1686154,13.90838776,37.68937567,23.64867256
08-07-2009,46.45861687,19.68615472,17.31161671,31.09627921,23.29487454,44.17440344,14.42479695,18.11707706,19.39373328,,49.59868513,122.6083725,18.07966247,77.86057354,11.74974539,42.75319184,26.27294268,42.62483656,19.88364126,17.84609827,11.38380171,10.19136213,38.56102691,30.91976177,39.70963523,21.59533101,16.86161924,13.85714265,38.10692101,24.38615715
09-07-2009,46.51371859,19.75547216,17.20311948,30.89971613,23.34819832,44.38549489,14.4566222,18.19177125,19.6466192,,49.38160667,126.7321908,18.09561981,78.94325931,11.80871526,42.46107998,27.00386221,42.42307103,19.15325073,17.75117221,11.2843509,9.968142695,38.39254218,30.90393389,39.68565598,21.83168039,16.85573386,14.07842834,37.8784528,24.07477477
10-07-2009,47.06473573,20.11938876,17.47562416,31.17490444,23.25678613,43.20338279,14.59187954,18.04238286,19.54197675,,48.74534222,125.5463718,17.96796112,77.97657559,11.82345772,42.64084113,25.97575562,42.63230935,18.75614519,17.71161969,11.33739133,9.90536223,38.25335914,30.86436419,39.6776629,21.59533101,16.8439631,13.94332761,37.47666389,23.63228401
13-07-2009,47.61575288,21.24579726,17.95755373,31.79604377,24.22423187,43.93516647,14.77487475,18.31875138,19.79486266,,49.17949914,132.2453641,18.43870255,80.13421365,12.15516321,43.23255489,27.87935923,42.7967109,19.01851849,18.37610207,11.39043176,10.29599623,38.8100913,31.97231573,41.10043163,21.89295616,17.09703452,14.05746443,37.68149745,24.02560913
14-07-2009,47.7259563,21.19380917,17.94872256,31.7724562,24.32326174,44.32920384,14.90217577,18.40838442,20.15239102,,49.56874327,132.4400508,18.89348665,79.84807527,12.40578513,43.61454732,27.87132715,42.93869405,19.25961828,18.28117602,11.4699924,10.39365473,39.22031499,31.29171693,41.22832096,21.68286782,17.0381807,14.0434885,37.91784387,24.09116332
15-07-2009,48.80437557,23.58526107,18.5303182,32.51939591,25.45829651,45.43391574,15.76145767,18.87148843,20.99825079,,51.2305163,137.3957122,19.21263338,82.91826276,13.30507556,44.16132079,29.12433206,42.65472775,19.64963264,19.08013698,11.69762423,10.47736202,40.03343695,31.93274603,42.96281992,21.80541935,17.26771059,14.59320873,38.24872886,24.57462544
16-07-2009,49.90640986,24.50371723,18.61106032,33.06191001,26.33433005,45.65907995,16.00810339,18.96859088,21.61738526,,51.24548723,138.7939166,19.46795077,85.56310942,13.63678104,44.37853217,29.01991498,42.75934691,19.76309136,19.33327312,11.7550847,10.51224006,40.44366064,32.08311088,43.13866774,22.1030445,17.36187671,15.00316958,38.217216,24.08296904
17-07-2009,49.52856953,24.28710021,19.14471532,32.51939591,26.21094812,45.82091673,16.31839963,18.79305952,21.37321955,,51.29040001,138.7939166,19.68337481,89.25970796,13.8505468,44.36355208,29.63035327,43.22266035,19.62835913,19.21461556,11.58933336,10.43550838,40.96376567,31.98814361,43.00278533,21.96298561,17.41484514,14.93096057,38.20145958,24.43532279
20-07-2009,50.25276349,25.03226276,19.29093427,33.17984785,28.26217266,46.18680857,16.82760372,19.05822392,22.12315708,,51.60478951,141.6168738,19.7870975,90.04852188,13.93163036,44.23622127,29.70264201,43.55146344,19.81272955,19.40446767,11.67552406,10.64477659,40.70005044,32.0277133,43.93797602,21.74414358,17.52078202,15.63441612,38.46144064,24.64017962
21-07-2009,50.53614374,25.45683211,19.11443702,33.82457476,30.42906775,46.61602785,17.17768153,18.80426365,21.97491361,,52.75006551,141.4133377,19.51582278,90.51253007,13.93163036,44.55829332,29.67051368,43.81301135,21.02531966,19.6417828,11.5075627,10.95170331,40.32645387,32.21764785,43.13866774,22.40066966,17.84447802,15.64140409,38.49295349,24.55004262
22-07-2009,50.90611239,24.91962191,19.77425159,33.02259739,29.81215812,46.39790002,17.06629313,18.34862906,22.13187728,,52.39076324,141.9973978,19.7631615,89.37571001,14.10853995,44.33359189,29.58216077,43.9549945,20.88349626,19.61805129,11.38822174,11.07028863,40.51691487,32.73205392,42.4592557,22.75957058,17.73265577,15.5715244,38.73717813,24.41893425
23-07-2009,54.65302897,25.51748488,19.91050393,32.98328477,31.81711443,47.76999442,17.42432725,18.36730261,23.37014622,,53.60340842,146.413246,20.17007358,90.527997,14.35916187,45.10506679,30.6423957,41.9149208,21.45078987,20.21924963,11.30203105,11.26560564,40.73105566,33.72129637,42.66707586,23.67870708,18.40358931,15.65072138,38.41417135,24.36976861
24-07-2009,54.64515729,25.56947296,20.18376557,33.31351075,32.38775585,48.14995903,17.40841463,18.43452739,23.17830174,,54.11241998,145.7672402,20.20198826,90.97653825,14.27070708,46.07128294,30.45765779,41.907448,21.97553647,18.55013317,11.52966288,11.49580067,41.2331789,34.20404668,41.74787134,23.91505647,18.53895309,15.67401461,38.5559792,24.92697919
27-07-2009,55.03086929,24.59036404,20.19814776,33.21129795,33.0509337,48.44548705,17.37658937,18.49428274,23.06493909,,54.45675133,145.0150416,20.07432956,90.96880478,14.35179064,45.89152179,30.62633153,41.82524723,21.81953072,18.28117602,11.57386324,11.59345917,41.18887391,34.45729274,41.65195434,24.1776669,18.244684,15.88365368,38.57961385,24.88600782
28-07-2009,55.00725427,23.98383638,20.1855318,34.00541279,33.08177918,48.08663159,17.44819619,18.44573152,22.99517746,,53.81300142,142.0681929,20.25783893,90.69813334,14.27807831,45.62937013,30.58617112,42.1988871,21.28769296,18.56595418,11.6932042,11.18189835,41.13718475,34.30692789,41.91572608,25.45570432,18.48009927,15.44341163,38.54022278,24.78767654
29-07-2009,54.09414015,24.04448915,20.18931659,34.09976307,32.25666255,47.22819304,17.2811136,18.40464971,22.57660768,,53.46867007,141.0947594,20.25783893,90.6826664,14.30019201,45.80913127,30.33717655,42.15405032,21.1813254,18.82700083,12.0158668,10.98658135,41.43993553,33.73712424,42.52320037,24.8692077,18.82145143,15.55521914,38.89474241,25.1973902
30-07-2009,55.02299762,24.46039382,20.53751702,33.99755027,33.47505908,47.63630317,17.48797776,18.55030339,22.8643744,,52.93720212,143.7318792,20.62485768,91.14667459,14.24859338,46.28100427,30.89942234,41.54128093,21.2309636,18.83491134,12.39598986,11.11911788,41.52116134,33.19106242,43.34648789,24.59784359,19.01566903,15.65538003,39.37531346,25.41044131
31-07-2009,55.51104137,24.54704063,20.61321276,33.738087,33.97629816,48.88174271,17.51184671,18.61379345,21.90515198,,52.6901818,144.510626,20.69666569,91.20080887,14.18962352,45.60689998,31.04399983,41.14522267,21.28060179,18.60550671,12.51754084,11.11214228,40.98950144,34.08533758,43.53832188,24.56282886,18.87441986,15.2477485,39.29653132,25.4432184
03-08-2009,56.78625248,24.82431042,20.99673786,34.42998904,34.79370342,49.53612619,17.95819591,18.52416042,22.25396014,,52.88480387,145.2185777,20.99985509,92.73976936,14.27807831,45.76419098,31.80704769,41.19753225,21.28769296,18.85073235,12.5131208,11.18887396,41.0633431,35.62855579,44.10583076,23.95007119,18.85087833,16.0979514,39.26501846,25.47599549
04-08-2009,56.69966407,24.8762985,20.88571744,34.39067643,36.92975303,49.54316257,17.8539682,18.48681332,22.35860258,,52.84737655,146.165463,20.97591909,92.49229832,14.24122215,45.73423079,32.29700474,41.10785868,21.16005189,18.80326932,12.71644244,11.09819106,40.95258062,36.6098843,43.79410053,23.57366291,18.75082684,16.09562208,39.27289668,24.90239637
05-08-2009,56.5422306,26.30597083,20.83020723,34.94891557,35.96583173,49.10690692,17.63914773,18.3635679,22.03595504,,52.42070509,149.2362031,21.00783376,91.1930754,14.00534269,45.27733789,33.55804173,41.16764106,20.99695498,18.83491134,12.60152151,11.18189835,39.808035,36.86313036,43.33849481,22.91713684,18.40358931,15.92791082,38.76081277,24.79587081
06-08-2009,56.99091599,27.1291155,20.67881574,36.13160656,36.35140025,48.72694231,17.74894486,18.44573152,22.12315708,,52.19614117,147.5636674,21.17538579,91.20080887,13.88652748,44.88785541,32.73073721,40.98082112,20.81967572,18.55804368,12.73412258,11.12553087,37.99891451,37.02140915,44.00991376,22.74206322,18.22114247,15.99080254,38.58749206,25.01711619
07-08-2009,57.38449966,28.32484145,20.88067106,37.0602968,36.84492796,48.90285185,17.65506035,18.42705797,23.27422398,,52.0015191,144.8203549,21.74984991,92.71590154,13.73800847,44.86538527,34.02390253,41.24984183,21.34442232,18.63714872,12.83357338,11.24531176,38.41981193,37.55955704,44.43354715,23.20600831,18.29176705,16.11192734,38.83171669,25.17280738
10-08-2009,55.81803664,28.02157762,20.78100499,36.33004464,36.35911162,48.71286955,17.21746309,18.46440506,23.05621889,,52.0015191,141.9089038,21.62219122,92.22641006,13.93108319,45.47956918,34.28896126,42.04943115,21.69898083,18.52640166,12.62804173,11.21008209,38.52319024,36.73650733,44.67333963,23.69621445,18.19760094,16.04437697,39.17047989,25.17280738
11-08-2009,56.1565186,27.30240912,20.5425634,36.02841876,35.68822239,47.80517633,16.84351635,18.31501667,22.58532788,,51.31285641,140.9000727,21.45463919,91.51936682,13.84197178,45.10506679,33.12430927,41.86261122,21.50751923,18.29699703,12.55069111,11.15371461,38.34597028,35.55733034,44.57742264,24.35274052,18.00926872,16.04437697,39.17047989,25.18919593
12-08-2009,56.93581427,27.55368486,20.85543914,36.78248348,36.69070055,48.35401409,17.0503805,18.09840351,22.8643744,,52.05095415,144.9176982,21.7019779,92.68482272,13.96821294,45.38219856,33.90342129,42.04195836,21.79825721,18.61341721,12.71202241,11.17485241,38.45673275,36.74442127,46.49576251,24.32647948,18.36827702,15.96867397,40.00754013,25.66446378
13-08-2009,57.14834946,27.70964912,21.24779542,37.00473413,36.37453436,48.22032284,17.11403101,17.97142338,22.89925522,,51.7798162,145.5548547,22.08495399,92.91014419,14.14643575,45.17996727,34.457635,41.68326408,21.9684453,18.68461175,12.77611292,11.13257681,38.61918439,37.56747098,45.88029513,24.83419297,18.26822552,16.02233058,41.09267832,26.09876026
14-08-2009,56.14077525,27.48436742,21.04089371,35.61566754,35.47230402,47.81221271,16.95490474,18.10213822,22.55044707,,51.37310928,144.0062105,21.65410589,92.12540389,13.93850914,45.00020613,34.09619128,41.30215141,21.9684453,18.74156738,12.56616123,11.111439,38.67087355,37.39336431,45.72842656,24.56282886,18.29176705,15.81703572,41.02139187,25.91029197
17-08-2009,55.16468774,26.33196487,20.13380638,35.05210338,33.89147308,47.33373876,16.49343854,18.18803654,21.87899137,,50.12286209,139.1567418,20.83230305,90.79678416,13.70087872,44.80546489,32.71467305,40.72674601,21.89753359,18.39192308,12.2523387,11.18894428,38.5527269,36.88687218,44.86517362,24.93048347,17.7856242,15.49742895,40.8471361,25.04989328
18-08-2009,55.37722293,27.45837337,20.6901701,34.75047749,34.78599205,47.582527,16.71621532,18.15442415,21.97491361,,50.07767243,142.0150965,21.48655386,91.39505152,13.93999433,44.79048479,33.49378507,41.29467861,21.7769837,18.75580629,12.289909,11.25940363,38.72994687,37.59912674,44.86517362,24.66787304,17.8209365,15.63273693,40.68080105,25.04989328
19-08-2009,56.12503191,27.46703805,20.76586584,34.54410188,34.83226027,48.4497317,16.89921054,18.43452739,22.21907932,,51.21494548,141.5283798,21.34293783,92.12540389,13.96078699,45.21741751,33.26085467,41.58611771,22.32300381,18.81148511,12.54627107,11.53419508,38.98839265,37.95525402,45.06899723,24.66787304,17.90921723,15.67706196,40.92634327,25.47394692
20-08-2009,56.47388081,28.17754188,20.98412191,35.51247973,35.0867355,48.77671053,17.41637094,18.45693564,22.57660768,,51.65931045,143.3425058,21.28708715,92.42065271,13.89395343,45.28482794,34.07209503,41.95228479,22.22372742,18.82739334,12.59710148,11.435552,39.15084429,37.83654492,46.08304967,24.85170034,18.07400792,15.81936862,40.95802614,25.42456286
21-08-2009,57.59178299,28.46347634,21.34872307,36.40941988,36.47478218,49.56572464,17.65506035,18.63993642,23.36142602,,52.66101453,145.0061922,21.94133796,93.15877478,14.0276948,46.07877299,35.06807329,42.04943115,23.08885019,19.41599795,12.29874908,11.72443532,39.56435755,38.14518857,47.25001478,25.31564543,18.46244313,16.09698326,40.68080105,26.033633
24-08-2009,57.52835591,28.30751209,21.32853754,37.40954783,36.67527781,50.29787288,17.55162827,18.32248609,23.37014622,,53.70037666,144.1814368,21.56634054,92.70813184,13.93108319,46.26752759,34.54598791,41.78041045,23.04630317,19.59894262,12.3760997,11.78784873,39.38713758,37.94734008,47.72484885,25.98967887,18.48598465,15.85202917,40.83129467,25.85255809
25-08-2009,57.62349652,28.4374823,21.3714318,38.29855045,36.88348481,50.21968229,17.50389039,18.20297538,23.43118765,,53.23341686,146.2743645,21.79772192,92.32741624,14.1835655,46.16182501,35.00381663,42.18394151,23.36540583,19.59894262,12.1904582,11.83717027,39.43144257,38.32720918,48.0548183,26.19101353,18.42713084,16.09231747,40.92634327,26.78262465
26-08-2009,56.62452011,28.71475208,21.12037425,37.95723694,36.43622533,50.53244464,17.44819619,18.36730261,23.5445503,,53.75309793,147.1700666,21.99718863,92.82467743,14.42862187,45.77676562,34.77891831,42.59494537,23.17394423,19.52735558,12.25454872,11.81603247,39.40190591,38.612111,48.10310651,25.32439911,18.52718233,16.37693079,41.02931259,27.49869359
27-08-2009,56.79101618,29.42525591,21.37773978,41.13224631,36.30513203,50.46847053,17.40841463,18.46440506,23.5532705,,53.36898584,146.3453112,21.9812313,92.7935986,14.45832567,45.67106305,34.89939955,42.34087025,23.30867647,19.6387132,12.55953118,11.87944588,39.18038095,38.93658252,48.29625935,25.33315279,18.27411091,16.26261888,40.58575245,27.69622985
28-08-2009,57.02093932,29.66786697,21.45343552,40.51311948,36.01981132,50.241007,17.50389039,18.32248609,23.40502704,,52.81164672,145.8132109,22.09293265,91.85346418,15.03754981,45.52005937,34.47369917,42.27361508,22.9186621,19.63075909,12.41588002,11.84421621,39.2763751,39.26105404,47.99848205,24.66787304,18.25645476,16.44691768,40.49862457,27.72092189
31-08-2009,57.16365024,29.30395038,21.22130191,39.42567877,34.94021946,49.71499759,17.18563784,18.21417951,22.70741073,,52.08108059,146.7355181,22.09293265,91.72137918,15.08953147,45.63331213,34.90743164,42.40178548,22.99666498,19.60689674,12.24128861,11.76671093,39.95571831,39.90208314,47.77313706,24.51030678,18.26822552,16.58689145,40.29268593,27.88553544
01-09-2009,55.59383016,27.70964912,20.85392523,38.71130167,33.80664801,48.67719523,16.84351635,18.12454648,22.3934834,,51.52374148,142.0441673,21.5144792,90.66469916,14.64397444,45.25580293,33.46968882,41.94941935,22.99666498,19.08987918,12.01365678,11.54124102,39.15084429,38.98406616,47.53169601,23.92381015,17.87390493,16.372265,40.3718931,28.01722628
02-09-2009,55.95853584,27.68365507,20.8390384,38.4176133,33.55217278,48.36443288,17.14585627,18.59885462,22.14931769,,51.35051446,140.5986283,21.34551732,90.1985168,14.45832567,45.11989962,32.81909012,41.74585459,22.11735987,18.97852155,12.01365678,11.47078167,38.98839265,38.89701282,47.36268727,25.08804972,17.73854115,16.35360183,40.33228952,27.8279207
03-09-2009,56.30738474,28.12555379,21.01187701,38.46523844,34.73201246,48.5705717,17.09811839,18.516691,22.18419851,,51.41076733,143.3655497,21.64321206,90.38498975,14.42119592,45.06704833,33.82310047,41.8966433,21.70817795,19.17737446,11.9296761,11.32986298,39.04008181,39.50638617,48.00653009,25.27187702,17.79739497,16.54256642,40.98178829,27.61392308
04-09-2009,56.56902142,28.45481166,21.48623701,39.01292756,35.5571291,49.01839053,17.37658937,18.65487526,22.58532788,,52.10367542,144.5273019,21.74780751,91.26296652,14.58456683,45.54270992,34.00783837,42.32639113,22.03839494,19.58303439,12.04069114,11.54828695,39.03269765,39.66466496,48.70670915,25.28063071,18.00926872,16.41425713,40.93426399,27.85261273
08-09-2009,56.83858649,29.01801591,21.81677509,39.29074088,36.22030695,50.09884229,17.44023988,18.82667191,22.91669563,,53.21082203,148.2963455,22.10986868,91.02987534,14.70338204,45.73146452,34.16848002,42.38670661,22.23221796,19.74211672,12.26494152,11.42146013,40.02217579,38.9919801,48.59403666,24.37024788,18.21525709,16.551898,40.71248392,27.96784221
